"url","url_self_link","title","publication_date","update_date","share_fb_like","share_fb_share","share_googleplus","share_twitter","share_others","article_language","lesbahet","news_bureau","external_links","internal_links","word_count","line_count","char_count","factbox","comment_fields","comment_number","interactive_elements","poll","game","video_files","video_files_nrk","flash_file","image_collection","images","related_stories","related_stories_box_thematic","related_stories_box_les","map","regional_office","program_related","main_news_category","iframe","css","js","template"
"http://www.nrk.no/ytring/tidsklemma-og-romklemma-1.11414106","http://www.nrk.no/ytring/1.11414106","Vi har tidsklemma, ungdom har romklemma","2013-12-13 10:32:56",NULL,0,2,2,2,0,"no",37.7529,NULL,1,1,922,59,5342,1,1,NULL,9,NULL,NULL,0,0,0,0,2,9,6,3,0,"NA","Ytring","NA",0,182628,20994,"ny2013"
"http://www.nrk.no/trondelag/22.000-fortsatt-uten-strom-1.11415433","http://www.nrk.no/trondelag/1.11415433","22.000 fortsatt uten strøm","2013-12-13 05:33:24","2013-12-13 11:20:23",0,2,2,2,0,"no",45.4551,NULL,0,0,352,21,2191,0,0,0,8,NULL,NULL,0,0,0,0,3,9,6,3,0,"NRK Trøndelag","NA","NA",0,181178,21814,"ny2013"
"http://www.nrk.no/trondelag/teledekning-pa-vei-tilbake-1.11416082","http://www.nrk.no/trondelag/1.11416082","Teledekning på vei tilbake - NRK – Trøndelag","2013-12-13 11:00:34",NULL,0,1,1,1,0,"no",46.4848,NULL,0,0,44,3,272,0,0,0,4,NULL,NULL,0,0,0,0,0,6,6,0,0,"NRK Trøndelag","NA","NA",0,181178,21471,"nrk_alfa"
"http://www.nrk.no/trondelag/steinkjer-ma-spare-vann-1.11415824","http://www.nrk.no/trondelag/1.11415824","Steinkjer må spare vann - NRK – Trøndelag","2013-12-13 10:30:13",NULL,0,1,1,1,0,"nb",47.3636,NULL,0,0,33,3,227,0,0,0,4,NULL,NULL,0,0,0,0,0,6,6,0,0,"NRK Trøndelag","NA","NA",0,181178,21471,"nrk_alfa"
"http://www.nrk.no/trondelag/namsen-flom-stenger-veg-1.11415870","http://www.nrk.no/trondelag/1.11415870","Namsen-flom stenger veg - NRK – Trøndelag","2013-12-13 10:22:51",NULL,0,1,1,1,0,"no",36.0769,NULL,0,0,26,2,142,0,0,0,4,NULL,NULL,0,0,0,0,0,6,6,0,0,"NRK Trøndelag","NA","NA",0,181178,21073,"nrk_alfa"
"http://www.nrk.no/trondelag/12-000-uten-strom-i-nord-trondelag-1.11415957","http://www.nrk.no/trondelag/1.11415957","12 000 uten strøm i Nord-Trøndelag - NRK – Trøndelag","2013-12-13 10:17:44",NULL,0,1,1,1,0,"no",37.2222,NULL,0,0,45,3,264,0,0,0,4,NULL,NULL,0,0,0,0,0,6,6,0,0,"NRK Trøndelag","NA","NA",0,181178,21073,"nrk_alfa"
"http://www.nrk.no/trondelag/1.11416082","http://www.nrk.no/trondelag/1.11416082","Teledekning på vei tilbake - NRK – Trøndelag","2013-12-13 11:00:34",NULL,0,1,1,1,0,"no",46.4848,NULL,0,0,44,3,272,0,0,0,4,NULL,NULL,0,0,0,0,0,6,6,0,0,"NRK Trøndelag","NA","NA",0,181178,21471,"nrk_alfa"
"http://www.nrk.no/trondelag/1.11415824","http://www.nrk.no/trondelag/1.11415824","Steinkjer må spare vann - NRK – Trøndelag","2013-12-13 10:30:13",NULL,0,1,1,1,0,"nb",47.3636,NULL,0,0,33,3,227,0,0,0,4,NULL,NULL,0,0,0,0,0,6,6,0,0,"NRK Trøndelag","NA","NA",0,181178,21471,"nrk_alfa"
"http://www.nrk.no/trondelag/1.11415870","http://www.nrk.no/trondelag/1.11415870","Namsen-flom stenger veg - NRK – Trøndelag","2013-12-13 10:22:51",NULL,0,1,1,1,0,"no",36.0769,NULL,0,0,26,2,142,0,0,0,4,NULL,NULL,0,0,0,0,0,6,6,0,0,"NRK Trøndelag","NA","NA",0,181178,21073,"nrk_alfa"
"http://www.nrk.no/trondelag/1.11415957","http://www.nrk.no/trondelag/1.11415957","12 000 uten strøm i Nord-Trøndelag - NRK – Trøndelag","2013-12-13 10:17:44",NULL,0,1,1,1,0,"no",37.2222,NULL,0,0,45,3,264,0,0,0,4,NULL,NULL,0,0,0,0,0,6,6,0,0,"NRK Trøndelag","NA","NA",0,181178,21073,"nrk_alfa"
"http://www.nrk.no/norge/eldre-hindres-av-sno-og-glatt-fore-1.11414959","http://www.nrk.no/norge/1.11414959","Mange eldre tør ikke gå ut når det er glatt","2013-12-13 07:46:46","2013-12-13 11:21:38",0,2,2,2,0,"no",36.2707,NULL,0,2,814,45,4356,0,0,0,9,NULL,NULL,0,1,0,0,5,3,0,3,0,"NRK Norge","NA","Norge",0,181178,21281,"ny2013"
"http://www.nrk.no/vestfold/julestjerna-bestar-ar-etter-ar-1.11412926","http://www.nrk.no/vestfold/1.11412926","Slik bevarer du julestjernen din","2013-12-12 12:25:22",NULL,0,2,2,2,0,"no",38.2558,NULL,0,0,614,37,3420,0,0,0,9,NULL,NULL,0,1,0,0,3,6,6,0,0,"NA","NA","NA",0,181178,20988,"ny2013"
"http://www.nrk.no/sorlandet/domt-for-hacking-1.11416100","http://www.nrk.no/sorlandet/1.11416100","Dømt for hacking - NRK – Sørlandet","2013-12-13 11:07:11",NULL,0,1,1,1,0,"no",52.8636,NULL,1,0,33,2,222,0,0,0,4,NULL,NULL,0,0,0,0,0,9,9,0,0,"NRK Sørlandet","NA","NA",0,181178,21436,"nrk_alfa"
"http://www.nrk.no/sorlandet/1.11415476","http://www.nrk.no/sorlandet/1.11415476","Cultiva-penger til 17 prosjekter - NRK – Sørlandet","2013-12-13 10:14:04",NULL,0,1,1,1,0,"no",40,NULL,0,1,20,1,122,0,0,0,4,NULL,NULL,0,0,0,0,0,9,9,0,0,"NRK Sørlandet","NA","NA",0,181178,21436,"nrk_alfa"
"http://www.nrk.no/sorlandet/1.11416100","http://www.nrk.no/sorlandet/1.11416100","Dømt for hacking - NRK – Sørlandet","2013-12-13 11:07:11",NULL,0,1,1,1,0,"no",52.8636,NULL,1,0,33,2,222,0,0,0,4,NULL,NULL,0,0,0,0,0,9,9,0,0,"NRK Sørlandet","NA","NA",0,181178,21436,"nrk_alfa"
"http://www.nrk.no/sognogfjordane/ferje-lem-opna-seg-av-seg-sjolv-1.11415956","http://www.nrk.no/sognogfjordane/1.11415956","Sjåføren kom køyrande inn på ferja - så fekk han sjå at ferjelemmen var nede...","2013-12-13 10:51:55","2013-12-13 10:55:50",0,2,2,2,0,"nn",27.274,NULL,0,0,526,32,2723,0,0,0,8,NULL,NULL,0,0,0,0,1,6,6,0,0,"NRK Sogn og Fjordane","NA","NA",0,181178,21651,"ny2013"
"http://www.nrk.no/sognogfjordane/slik-markerte-dei-lucia-dagen-1.11415840","http://www.nrk.no/sognogfjordane/1.11415840","Slik markerte dei Lucia for fjerde gong - no er det i ferd med å bli tradisjon","2013-12-13 10:12:46",NULL,0,2,2,2,0,"nn",27.6057,NULL,0,0,571,42,2987,0,0,0,9,NULL,NULL,0,1,0,0,2,6,6,0,0,"NRK Sogn og Fjordane","NA","NA",0,181178,22124,"ny2013"
"http://www.nrk.no/sognogfjordane/held-politioving-pa-vidaregaande-skule-1.11415730","http://www.nrk.no/sognogfjordane/1.11415730","Held politiøving på vidaregåande skule - NRK – Sogn og Fjordane","2013-12-13 10:54:30",NULL,0,1,1,1,0,"nn",40.0128,NULL,0,0,39,2,240,0,0,0,4,NULL,NULL,0,0,0,0,0,6,6,0,0,"NRK Sogn og Fjordane","NA","NA",0,181178,21322,"nrk_alfa"
"http://www.nrk.no/sognogfjordane/1.11415730","http://www.nrk.no/sognogfjordane/1.11415730","Held politiøving på vidaregåande skule - NRK – Sogn og Fjordane","2013-12-13 10:54:30",NULL,0,1,1,1,0,"nn",40.0128,NULL,0,0,39,2,240,0,0,0,4,NULL,NULL,0,0,0,0,0,6,6,0,0,"NRK Sogn og Fjordane","NA","NA",0,181178,21322,"nrk_alfa"
"http://www.nrk.no/nordnytt/jompa-tormann-hevner-seg-igjen-1.11415561","http://www.nrk.no/nordnytt/1.11415561","– Humor er en form for ferskvare","2013-12-13 07:33:50",NULL,0,2,2,2,0,"no",35.856,"(NTB)",0,4,741,43,4065,0,0,0,8,NULL,NULL,0,0,0,0,4,6,6,0,0,"NRK Troms og Finnmark","NA","NA",0,181178,20766,"ny2013"
"http://www.nrk.no/rogaland/kvelertak-pa-rolling-stone-liste-1.11416030","http://www.nrk.no/rogaland/1.11416030","Kvelertak på Rolling Stone-liste","2013-12-13 10:49:29","2013-12-13 12:51:28",0,2,2,2,0,"no",43.1575,NULL,1,7,364,21,2168,0,0,0,9,NULL,NULL,0,1,0,0,4,6,3,3,0,"NRK Rogaland","NA","NA",0,181178,21109,"ny2013"
"http://www.nrk.no/norge/civita-vil-ha-koprising-1.11413722","http://www.nrk.no/norge/1.11413722","– Køprising er det eneste som hjelper mot kø","2013-12-13 08:09:57","2013-12-13 08:54:43",0,2,2,2,0,"no",48.2438,NULL,3,5,1024,45,6147,1,0,0,8,NULL,NULL,0,0,0,0,4,6,0,6,0,"NRK Norge","NA","Norge",0,181178,21292,"ny2013"
"http://nrk.no/rogaland/kvelertak-pa-rolling-stone-liste-1.11416030","http://www.nrk.no/rogaland/1.11416030","Kvelertak på Rolling Stone-liste","2013-12-13 10:49:29","2013-12-13 12:51:28",0,2,2,2,0,"no",43.1575,NULL,1,7,364,21,2168,0,0,0,9,NULL,NULL,0,1,0,0,4,6,3,3,0,"NRK Rogaland","NA","NA",0,181178,21109,"ny2013"
"http://www.nrk.no/ostlandssendingen/_-kan-svekke-tilliten-til-politiet-1.11409097","http://www.nrk.no/ostlandssendingen/1.11409097","– Dette kan svekke tilliten til politiet","2013-12-13 10:42:19",NULL,0,2,2,2,0,"no",45.5739,NULL,0,2,368,20,2282,0,0,0,8,NULL,NULL,0,0,0,0,2,6,6,0,0,"NRK Østlandssendingen","NA","NA",0,181178,20717,"ny2013"
"http://www.nrk.no/ostfold/straffegebyr-til-halden-kommune-1.11415990","http://www.nrk.no/ostfold/1.11415990","Seks-sifret straffegebyr for ulovlige kjøp","2013-12-13 10:52:58",NULL,0,2,2,2,0,"no",55.5128,NULL,1,0,130,6,835,0,0,0,8,NULL,NULL,0,0,0,0,1,9,6,3,0,"NRK Østfold","NA","NA",0,181178,21312,"ny2013"
"http://www.nrk.no/ostfold/nordby-tunnellen-apnet-igjen-1.11415878","http://www.nrk.no/ostfold/1.11415878","Nordby-tunnellen åpnet igjen - Østfold","2013-12-13 10:58:56",NULL,0,1,1,1,0,"no",33.7273,NULL,0,0,22,2,130,0,0,0,4,NULL,NULL,0,0,0,0,0,6,6,0,0,"NRK Østfold","NA","NA",0,181178,20620,"nrk_alfa"
"http://www.nrk.no/ostfold/1.11415878","http://www.nrk.no/ostfold/1.11415878","Nordby-tunnellen åpnet igjen - Østfold","2013-12-13 10:58:56",NULL,0,1,1,1,0,"no",33.7273,NULL,0,0,22,2,130,0,0,0,4,NULL,NULL,0,0,0,0,0,6,6,0,0,"NRK Østfold","NA","NA",0,181178,20620,"nrk_alfa"
"http://www.nrk.no/telemark/fikk-to-kulturpriser-pa-ett-ar-1.11415675","http://www.nrk.no/telemark/1.11415675","Trodde kulturprisen var en spøk","2013-12-13 10:31:25",NULL,0,2,2,2,0,"no",43.547,NULL,3,2,540,26,3054,0,0,0,8,NULL,NULL,0,0,0,0,2,6,6,0,0,"NA","NA","NA",0,181178,20708,"ny2013"
"http://www.nrk.no/telemark/kompensasjon-for-stromavbrudd-1.11416058","http://www.nrk.no/telemark/1.11416058","Kompensasjon for strømavbrudd - Telemark","2013-12-13 10:54:23",NULL,0,1,1,1,0,"no",46.9167,NULL,0,0,48,2,287,0,0,0,4,NULL,NULL,0,0,0,0,0,6,6,0,0,"NA","NA","NA",0,181178,20379,"nrk_alfa"
"http://www.nrk.no/telemark/lodoen-ikke-arets-kommuneprofil-1.11416050","http://www.nrk.no/telemark/1.11416050","Lødøen ikke årets kommuneprofil - Telemark","2013-12-13 10:52:11",NULL,0,1,1,1,0,"no",40.1818,NULL,0,0,44,2,262,0,0,0,4,NULL,NULL,0,0,0,0,0,6,6,0,0,"NA","NA","NA",0,181178,20379,"nrk_alfa"
"http://www.nrk.no/telemark/kasin-fikk-kulturpris-1.11415981","http://www.nrk.no/telemark/1.11415981","Kåsin fikk kulturpris - Telemark","2013-12-13 10:27:37",NULL,0,1,1,1,0,"no",48.9828,NULL,0,0,29,2,181,0,0,0,4,NULL,NULL,0,0,0,0,0,6,6,0,0,"NA","NA","NA",0,181178,20379,"nrk_alfa"
"http://www.nrk.no/telemark/1.11416058","http://www.nrk.no/telemark/1.11416058","Kompensasjon for strømavbrudd - Telemark","2013-12-13 10:54:23",NULL,0,1,1,1,0,"no",46.9167,NULL,0,0,48,2,287,0,0,0,4,NULL,NULL,0,0,0,0,0,6,6,0,0,"NA","NA","NA",0,181178,20379,"nrk_alfa"
"http://www.nrk.no/telemark/1.11416050","http://www.nrk.no/telemark/1.11416050","Lødøen ikke årets kommuneprofil - Telemark","2013-12-13 10:52:11",NULL,0,1,1,1,0,"no",40.1818,NULL,0,0,44,2,262,0,0,0,4,NULL,NULL,0,0,0,0,0,6,6,0,0,"NA","NA","NA",0,181178,20379,"nrk_alfa"
"http://www.nrk.no/telemark/1.11415981","http://www.nrk.no/telemark/1.11415981","Kåsin fikk kulturpris - Telemark","2013-12-13 10:27:37",NULL,0,1,1,1,0,"no",48.9828,NULL,0,0,29,2,181,0,0,0,4,NULL,NULL,0,0,0,0,0,6,6,0,0,"NA","NA","NA",0,181178,20379,"nrk_alfa"
"http://www.nrk.no/nyheter/norge/1.11416029","http://www.nrk.no/norge/1.11416029","Krever matavtaler stoppes: – Dette kan ikke Norge leve med","2013-12-13 11:01:09","2013-12-13 15:34:53",0,2,2,2,0,"no",43.6827,NULL,0,3,1238,65,7562,1,0,0,8,NULL,NULL,0,0,0,0,7,3,0,3,0,"NRK Norge","NA","Norge",0,181178,21413,"ny2013"
"http://www.nrk.no/nyheter/_-dette-er-en-spennende-dag-1.11416008","http://www.nrk.no/nyheter/1.11416008","– Dette er en spennende dag - NRK Nyheter","2013-12-13 11:04:39",NULL,0,1,1,1,0,"no",31.7059,NULL,0,0,34,2,188,0,0,0,4,NULL,NULL,0,0,0,0,0,3,3,0,0,"NA","NA","NA",0,184903,24534,"nrk_alfa"
"http://www.nrk.no/nyheter/jobber-med-a-rette-opp-feil-1.11415995","http://www.nrk.no/nyheter/1.11415995","Jobber med å rette opp feil - NRK Nyheter","2013-12-13 10:46:58",NULL,0,1,1,1,0,"nb",45.527,NULL,0,0,37,2,216,0,0,0,4,NULL,NULL,0,0,0,0,1,3,3,0,0,"NA","NA","NA",0,184903,24655,"nrk_alfa"
"http://www.nrk.no/nyheter/1.11415960","http://www.nrk.no/nyheter/1.11415960","NRK Nyheter","2013-12-13 10:44:18",NULL,0,1,1,1,0,"nb",35.5714,NULL,0,1,7,1,40,0,0,0,4,NULL,NULL,0,0,0,0,1,3,3,0,0,"NA","NA","NA",0,184903,24257,"nrk_alfa"
"http://www.nrk.no/nyheter/slik-avsluttes-mandelas-begravelse-1.11415778","http://www.nrk.no/nyheter/1.11415778","Slik avsluttes Mandelas begravelse - NRK Nyheter","2013-12-13 10:35:55",NULL,0,1,1,1,0,"no",53.5,NULL,0,0,32,2,226,0,0,0,4,NULL,NULL,0,0,0,0,0,3,3,0,0,"NA","NA","NA",0,184903,24534,"nrk_alfa"
"http://www.nrk.no/nyheter/eide-varsler-pressekonferanse-kl.-12.30-1.11415988","http://www.nrk.no/nyheter/1.11415988","Eide varsler pressekonferanse kl. 12.30 - NRK Nyheter","2013-12-13 10:33:47",NULL,0,1,1,1,0,"no",28,NULL,0,0,40,5,241,0,0,0,4,NULL,NULL,0,0,0,0,0,3,3,0,0,"NA","NA","NA",0,184903,24534,"nrk_alfa"
"http://www.nrk.no/nyheter/kai-eide-har-ankommet-fengselet-i-kongo-1.11415984","http://www.nrk.no/nyheter/1.11415984","Kai Eide har ankommet fengselet i Kongo - NRK Nyheter","2013-12-13 10:30:16",NULL,0,1,1,1,0,"no",50.2692,NULL,0,0,39,2,263,0,0,0,4,NULL,NULL,0,0,0,0,0,3,3,0,0,"NA","NA","NA",0,184903,24534,"nrk_alfa"
"http://www.nrk.no/nyheter/direkte_-pressekonferanse-med-rema-1000-og-coop-kl.-11-1.11415758","http://www.nrk.no/nyheter/1.11415758","DIREKTE: Pressekonferanse med Rema 1000 og Coop kl. 11 - NRK Nyheter","2013-12-13 10:27:14",NULL,0,1,1,1,0,"no",38.2727,NULL,0,1,33,3,238,0,0,0,5,NULL,NULL,0,1,0,0,1,3,3,0,0,"NA","NA","NA",0,184903,24886,"nrk_alfa"
"http://www.nrk.no/nyheter/1.11415952","http://www.nrk.no/nyheter/1.11415952","NRK Nyheter","2013-12-13 10:17:52",NULL,0,1,1,1,0,"no",65,NULL,0,1,5,1,35,0,0,0,4,NULL,NULL,0,0,0,0,1,3,3,0,0,"NA","NA","NA",0,184903,24257,"nrk_alfa"
"http://www.nrk.no/nyheter/1.11415937","http://www.nrk.no/nyheter/1.11415937","NRK Nyheter","2013-12-13 10:14:43",NULL,0,1,1,1,0,"no",39.3333,NULL,0,1,6,1,34,0,0,0,4,NULL,NULL,0,0,0,0,1,3,3,0,0,"NA","NA","NA",0,184903,24257,"nrk_alfa"
"http://www.nrk.no/nyheter/1.11415928","http://www.nrk.no/nyheter/1.11415928","NRK Nyheter","2013-12-13 10:11:02",NULL,0,1,1,1,0,"no",31.2222,NULL,0,1,9,1,44,0,0,0,4,NULL,NULL,0,0,0,0,1,3,3,0,0,"NA","NA","NA",0,184903,24655,"nrk_alfa"
"http://www.nrk.no/nyheter/sjeldent-sterk-snostorm-i-jerusalem-1.11415873","http://www.nrk.no/nyheter/1.11415873","Sjeldent sterk snøstorm i Jerusalem - NRK Nyheter","2013-12-13 10:07:24",NULL,0,1,1,1,0,"no",43.4706,NULL,0,0,34,2,205,0,0,0,4,NULL,NULL,0,0,0,0,0,3,3,0,0,"NA","NA","NA",0,184903,24136,"nrk_alfa"
"http://www.nrk.no/nyheter/1.11415856","http://www.nrk.no/nyheter/1.11415856","NRK Nyheter","2013-12-13 09:51:26",NULL,0,1,1,1,0,"no",39.3333,NULL,0,1,6,1,35,0,0,0,4,NULL,NULL,0,0,0,0,1,3,3,0,0,"NA","NA","NA",0,184903,24257,"nrk_alfa"
"http://www.nrk.no/okonomi/folg-pressekonferansen-her-1.11416027","http://www.nrk.no/okonomi/1.11416027","Rema 1000 og Coop: – Dette er ingen utpressing","2013-12-13 11:02:04","2013-12-13 13:43:00",0,2,2,2,0,"no",44.5491,NULL,0,5,496,23,3026,1,0,0,9,NULL,NULL,0,1,0,0,2,3,0,3,0,"NA","NA","Økonomi",0,181178,20194,"ny2013"
"http://www.nrk.no/ho/sterk-nedgang-i-sykefravaeret-1.11415543","http://www.nrk.no/ho/1.11415543","Sterk nedgang i sykefraværet","2013-12-13 09:02:15",NULL,0,2,2,2,0,"no",43.772,NULL,0,0,418,23,2381,0,0,0,8,NULL,NULL,0,0,0,0,1,3,3,0,0,"NRK Hedmark og Oppland","NA","NA",0,181178,20162,"ny2013"
"http://www.nrk.no/hordaland/sendt-til-sandviken-sykehus-1.11415911","http://www.nrk.no/hordaland/1.11415911","Siktede sendt til Sandviken sykehus","2013-12-13 10:14:26",NULL,0,2,2,2,0,"no",52.0098,NULL,0,4,360,17,2166,0,0,0,8,NULL,NULL,0,0,0,0,2,9,6,3,0,"NRK Hordaland","NA","NA",0,181178,22007,"ny2013"
"http://www.nrk.no/sport/vraker-norsk-julefeiring-1.11410909","http://www.nrk.no/sport/1.11410909","Vraker norsk julefeiring","2013-12-13 07:45:29",NULL,0,2,2,2,0,"no",33.4081,NULL,0,0,536,29,2828,0,0,0,8,NULL,NULL,0,0,0,0,1,3,0,3,0,"NA","NA","Sport",0,183190,20070,"ny2013"
"http://www.nrk.no/mr/fengsla-i-fire-veker-etter-bussran-1.11415843","http://www.nrk.no/mr/1.11415843","Fengsla i fire veker etter bussran","2013-12-13 10:08:44",NULL,0,2,2,2,0,"nn",41.8231,NULL,0,4,237,14,1363,0,0,0,8,NULL,NULL,0,0,0,0,1,18,15,3,0,"NRK Møre og Romsdal","NA","NA",0,181178,23321,"ny2013"
"http://www.nrk.no/mr/i-dag-er-det-luciafeiring-1.11415982","http://www.nrk.no/mr/1.11415982","– Spesielt jentene gler seg til denne dagen","2013-12-13 11:02:47",NULL,0,2,2,2,0,"nn",45.6547,NULL,0,0,213,11,1226,0,0,0,9,NULL,NULL,0,1,0,0,2,15,15,0,0,"NRK Møre og Romsdal","NA","NA",0,181178,23310,"ny2013"
"http://www.nrk.no/nordland/domt-for-sovevoldtekt-1.11415765","http://www.nrk.no/nordland/1.11415765","Dømt for voldtekt av sovende kvinne","2013-12-13 09:43:42",NULL,0,2,2,2,0,"no",40.3952,NULL,0,0,332,20,1854,0,0,0,8,NULL,NULL,0,0,0,0,1,6,6,0,0,"NRK Nordland","NA","NA",0,181178,20515,"ny2013"
"http://www.nrk.no/nordland/kolonnekjoring-pa-bjornfjell-1.11415951","http://www.nrk.no/nordland/1.11415951","Kolonnekjøring på Bjørnfjell - Nordland","2013-12-13 10:24:36",NULL,0,1,1,1,0,"no",50.5789,NULL,0,0,19,1,119,0,0,0,4,NULL,NULL,0,0,0,0,0,6,6,0,0,"NRK Nordland","NA","NA",0,181178,20186,"nrk_alfa"
"http://www.nrk.no/nordland/gunn-ovesen-fratrer-i-innovasjon-norge-1.11415941","http://www.nrk.no/nordland/1.11415941","Gunn Ovesen fratrer i Innovasjon Norge - Nordland","2013-12-13 10:14:42",NULL,0,1,1,1,0,"nb",48.5,"(NTB)",0,0,25,2,164,0,0,0,4,NULL,NULL,0,0,0,0,0,6,6,0,0,"NRK Nordland","NA","NA",0,181178,20186,"nrk_alfa"
"http://www.nrk.no/nordland/coop-og-rema-vil-innlede-innkjopssamarbeid-1.11415934","http://www.nrk.no/nordland/1.11415934","Coop og Rema vil innlede innkjøpssamarbeid - Nordland","2013-12-13 10:11:36",NULL,0,1,1,1,0,"no",38.0806,"(NTB)",0,0,31,2,185,0,0,0,4,NULL,NULL,0,0,0,0,0,6,6,0,0,"NRK Nordland","NA","NA",0,181178,20186,"nrk_alfa"
"http://www.nrk.no/nordland/ekstremvaeret-_hilde_-kostet-300-millioner-1.11415929","http://www.nrk.no/nordland/1.11415929","Ekstremværet «Hilde» kostet 300 millioner - Nordland","2013-12-13 10:10:22",NULL,0,1,1,1,0,"no",45.3158,NULL,0,0,38,2,262,0,0,0,4,NULL,NULL,0,0,0,0,0,6,6,0,0,"NRK Nordland","NA","NA",0,181178,20186,"nrk_alfa"
"http://www.nrk.no/nordland/1.11415641","http://www.nrk.no/nordland/1.11415641","Nordland","2013-12-13 10:08:30",NULL,0,1,1,1,0,"no",35.5714,NULL,0,1,7,1,46,0,0,0,4,NULL,NULL,0,0,0,0,1,6,6,0,0,"NRK Nordland","NA","NA",0,181178,20307,"nrk_alfa"
"http://www.nrk.no/nordland/1.11415951","http://www.nrk.no/nordland/1.11415951","Kolonnekjøring på Bjørnfjell - Nordland","2013-12-13 10:24:36",NULL,0,1,1,1,0,"no",50.5789,NULL,0,0,19,1,119,0,0,0,4,NULL,NULL,0,0,0,0,0,6,6,0,0,"NRK Nordland","NA","NA",0,181178,20186,"nrk_alfa"
"http://www.nrk.no/nordland/1.11415941","http://www.nrk.no/nordland/1.11415941","Gunn Ovesen fratrer i Innovasjon Norge - Nordland","2013-12-13 10:14:42",NULL,0,1,1,1,0,"nb",48.5,"(NTB)",0,0,25,2,164,0,0,0,4,NULL,NULL,0,0,0,0,0,6,6,0,0,"NRK Nordland","NA","NA",0,181178,20186,"nrk_alfa"
"http://www.nrk.no/nordland/1.11415934","http://www.nrk.no/nordland/1.11415934","Coop og Rema vil innlede innkjøpssamarbeid - Nordland","2013-12-13 10:11:36",NULL,0,1,1,1,0,"no",38.0806,"(NTB)",0,0,31,2,185,0,0,0,4,NULL,NULL,0,0,0,0,0,6,6,0,0,"NRK Nordland","NA","NA",0,181178,20186,"nrk_alfa"
"http://www.nrk.no/nordland/1.11415929","http://www.nrk.no/nordland/1.11415929","Ekstremværet «Hilde» kostet 300 millioner - Nordland","2013-12-13 10:10:22",NULL,0,1,1,1,0,"no",45.3158,NULL,0,0,38,2,262,0,0,0,4,NULL,NULL,0,0,0,0,0,6,6,0,0,"NRK Nordland","NA","NA",0,181178,20186,"nrk_alfa"
"http://www.nrk.no/nordnytt/utvider-byen-med-2-millioner-kvm-1.11415535","http://www.nrk.no/nordnytt/1.11415535","Skal utvide byen med to millioner kvadratmeter","2013-12-13 06:57:34","2013-12-13 08:04:55",0,2,2,2,0,"no",47.3761,NULL,0,6,692,34,4050,0,0,0,9,NULL,NULL,1,0,0,0,3,9,6,3,0,"NRK Troms og Finnmark","NA","NA",0,181178,21530,"ny2013"
"http://www.nrk.no/nyheter/distrikt/more_og_romsdal/1.11415843","http://www.nrk.no/mr/1.11415843","Fengsla i fire veker etter bussran","2013-12-13 10:08:44",NULL,0,2,2,2,0,"nn",41.8231,NULL,0,4,237,14,1363,0,0,0,8,NULL,NULL,0,0,0,0,1,18,15,3,0,"NA","NA","Distrikt",0,181178,23321,"ny2013"
