"id","url","url_self_link","title","full_text","publication_date","update_date","scrape_date","share_fb_like","share_fb_share","share_googleplus","share_twitter","share_others","article_language","lesbahet","news_bureau","external_links","internal_links","word_count","line_count","char_count","factbox","comment_fields","comment_number","interactive_elements","poll","game","video_files","video_files_nrk","flash_file","image_collection","images","image_captions","related_stories","related_stories_box_thematic","related_stories_box_les","map","regional_office","program_related","main_news_category","iframe","css","js","template","autor_id","url","name","email","role"
61,"http://www.nrk.no/ostfold/1.11416289","http://www.nrk.no/ostfold/1.11416289","Trafikken ledes inn på gamle E6 - Østfold","Trafikken ledes inn på gamle E6
Trafikken i retning Oslo ledes inn på Gamle E6 mellom Hølen og Vestby. Årsaken er at et vogntog har truffet utstyr i taket i Follotunnelen. Dette har skadet åtte biler.","2013-12-13 12:16:04",NULL,"2014-03-27 18:03:07",0,1,1,1,0,"no",31.2523,NULL,0,0,37,3,200,0,0,0,4,NULL,NULL,0,0,0,0,0,"",6,6,0,0,"NRK Østfold","NA","NA",0,181178,20620,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
62,"http://www.nrk.no/telemark/kristin-halvorsen-skal-lede-nemnd-1.11416416","http://www.nrk.no/telemark/1.11416416","Kristin Halvorsen skal lede nemnd - Telemark","Kristin Halvorsen skal lede nemnd
Kristin Halvorsen fra Porsgrunn er utnevnt til leder for Bioteknologinemnda. Den tidligere kunnskapsministeren og finansministeren skal lede nemnda fra 1. januar 2014 til 31. desember 2017. Bioteknologinemnda er et rådgivende organ for regjeringa.","2013-12-13 13:05:30",NULL,"2014-03-27 18:03:09",0,1,1,1,0,"no",48.8974,NULL,0,0,39,3,281,0,0,0,4,NULL,NULL,0,0,0,0,0,"",6,6,0,0,"NA","NA","NA",0,181178,20379,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
63,"http://www.nrk.no/telemark/1.11416416","http://www.nrk.no/telemark/1.11416416","Kristin Halvorsen skal lede nemnd - Telemark","Kristin Halvorsen skal lede nemnd
Kristin Halvorsen fra Porsgrunn er utnevnt til leder for Bioteknologinemnda. Den tidligere kunnskapsministeren og finansministeren skal lede nemnda fra 1. januar 2014 til 31. desember 2017. Bioteknologinemnda er et rådgivende organ for regjeringa.","2013-12-13 13:05:30",NULL,"2014-03-27 18:03:10",0,1,1,1,0,"no",48.8974,NULL,0,0,39,3,281,0,0,0,4,NULL,NULL,0,0,0,0,0,"",6,6,0,0,"NA","NA","NA",0,181178,20379,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
73,"http://www.nrk.no/nyheter/flere-moter-med-kongo-myndigheter-i-dag-1.11416241","http://www.nrk.no/nyheter/1.11416241","Flere møter med Kongo-myndigheter i dag - NRK Nyheter","Flere møter med Kongo-myndigheter i dag
UDs spesialutsending Kai Eide sier at han skal ha flere møter med kongolesiske myndigheter på høyt plan i dag. Norge samarbeider også med britiske myndigheter.","2013-12-13 13:03:35",NULL,"2014-03-27 18:03:17",0,1,1,1,0,"no",37.875,NULL,0,0,32,2,199,0,0,0,4,NULL,NULL,0,0,0,0,0,"",3,3,0,0,"NA","NA","NA",0,184903,24534,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
74,"http://www.nrk.no/nyheter/1.11416373","http://www.nrk.no/nyheter/1.11416373","NRK Nyheter","Regjeringen beklager tolketabbe overfor døve




Se video","2013-12-13 13:00:35",NULL,"2014-03-27 18:03:18",0,1,1,1,0,"nb",58,NULL,0,1,8,1,57,0,0,0,5,NULL,NULL,0,1,0,0,1,"",3,3,0,0,"NA","NA","NA",0,184903,24257,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
75,"http://www.nrk.no/nyheter/1.11416399","http://www.nrk.no/nyheter/1.11416399","NRK Nyheter","Nav snur om enkepensjonen: Alle får det de har krav på




Se video","2013-12-13 12:58:00",NULL,"2014-03-27 18:03:19",0,1,1,1,0,"no",21.1429,NULL,0,1,14,1,67,0,0,0,4,NULL,NULL,0,0,0,0,1,"",3,3,0,0,"NA","NA","NA",0,184903,24257,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
76,"http://www.nrk.no/nyheter/--ud-gjor-det-vi-kan-1.11416388","http://www.nrk.no/nyheter/1.11416388","- UD gjør det vi kan - NRK Nyheter","- UD gjør det vi kan
– Jeg skal møte kongolesiske og internasjonale representanter de neste dagene. Min strategi for å få Joshua French ut av fengsel i Kongo vil jeg holde for meg selv, sier spesialutsending Kai Eide.","2013-12-13 12:55:14",NULL,"2014-03-27 18:03:19",0,1,1,1,0,"no",34.8846,NULL,0,0,39,2,217,0,0,0,4,NULL,NULL,0,0,0,0,0,"",3,3,0,0,"NA","NA","NA",0,184903,24534,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
77,"http://www.nrk.no/nyheter/--lang-og-god-samtale-med-french-1.11416352","http://www.nrk.no/nyheter/1.11416352","- Lang og god samtale med French - NRK Nyheter","Foto: Øyvind Rønning Nyborg / NRK




- Lang og god samtale med French
Spesialutsending Kai Eide sier til NRK at han nå har hatt en lang og god samtale med Joshua French i fengselet i Kongo. - Han ser godt ut og er ved godt mot under omstendighetene, sier Eide.","2013-12-13 12:51:34",NULL,"2014-03-27 18:03:20",0,1,1,1,0,"no",39.2255,NULL,0,0,51,2,261,0,0,0,4,NULL,NULL,0,0,0,0,1,"",3,3,0,0,"NA","NA","NA",0,184903,24655,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
78,"http://www.nrk.no/nyheter/bankene-er-bedre-rustet-1.11416326","http://www.nrk.no/nyheter/1.11416326","Bankene er bedre rustet - NRK Nyheter","Bankene er bedre rustet
I en ny rapport gir Norges Bank ros til norske banker for at de er bedre rustet til å møte uro i finansmarkedet nå enn før finanskrisen. Sentralbanken sier samtidig at de er et stykke unna å oppfylle de internasjonale kravene til likviditet, melder NTB.","2013-12-13 12:47:26",NULL,"2014-03-27 18:03:20",0,1,1,1,0,"no",45,NULL,0,0,50,2,277,0,0,0,4,NULL,NULL,0,0,0,0,0,"",3,3,0,0,"NA","NA","NA",0,184903,24136,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
79,"http://www.nrk.no/nyheter/1.11416346","http://www.nrk.no/nyheter/1.11416346","NRK Nyheter","Snytes for lønn, trues og jobber uten kontrakt","2013-12-13 12:42:47",NULL,"2014-03-27 18:03:21",0,1,1,1,0,"no",20.5,NULL,0,1,8,1,46,0,0,0,4,NULL,NULL,0,0,0,0,1,"",3,3,0,0,"NA","NA","NA",0,184903,24257,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
80,"http://www.nrk.no/nyheter/1.11416299","http://www.nrk.no/nyheter/1.11416299","NRK Nyheter","Tror han utførte ranet, men husker ingenting




Se video","2013-12-13 12:42:01",NULL,"2014-03-27 18:03:38",0,1,1,1,0,"nb",30,NULL,0,1,10,1,57,0,0,0,4,NULL,NULL,0,0,0,0,1,"",3,3,0,0,"NA","NA","NA",0,184903,24257,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
81,"http://www.nrk.no/nyheter/taus-naeringsminister-om-rema-og-coop-1.11416201","http://www.nrk.no/nyheter/1.11416201","Taus næringsminister om Rema og Coop - NRK Nyheter","Taus næringsminister om Rema og Coop
– Jeg verken kan eller vil uttale meg om disse samarbeidsavtalene, skriver næringsminister Monica Mæland (H) i en e-post til NRK om Rema og Coop og Norgesgruppen og Ica sine planer om samarbeid.","2013-12-13 12:33:51",NULL,"2014-03-27 18:03:40",0,1,1,1,0,"no",55,NULL,0,0,40,1,231,0,0,0,4,NULL,NULL,0,0,0,0,0,"",3,3,0,0,"NA","NA","NA",0,184903,24534,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
82,"http://www.nrk.no/nyheter/direkte_-kai-eide-moter-pressen-i-kongo-1.11415996","http://www.nrk.no/nyheter/1.11415996","DIREKTE: Kai Eide møter pressen i Kongo - NRK Nyheter","DIREKTE: Kai Eide møter pressen i Kongo
Spesialutsending Kai Eide møter.pressen i Kinshasa i Kongo. Eide har i dag møtt Joshua French i fengselet.","2013-12-13 12:29:33",NULL,"2014-03-27 18:03:40",0,1,1,1,0,"no",36.5,NULL,0,0,25,2,146,0,0,0,5,NULL,NULL,0,1,0,0,1,"",3,3,0,0,"NA","NA","NA",0,184903,24886,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
83,"http://www.nrk.no/nyheter/20-millioner-til-beskyttelse-av-barn--1.11416296","http://www.nrk.no/nyheter/1.11416296","20 millioner til beskyttelse av barn - NRK Nyheter","20 millioner til beskyttelse av barn 
Norge gir 20 millioner kroner til FNs barnefond Unicef. Pengene skal gå til å hjelpe barn som er rammet av den væpnede konflikten i Den sentralafrikanske republikk.","2013-12-13 12:21:21",NULL,"2014-03-27 18:03:41",0,1,1,1,0,"no",43.4706,NULL,0,0,34,2,202,0,0,0,4,NULL,NULL,0,0,0,0,0,"",3,3,0,0,"NA","NA","NA",0,184903,24534,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
84,"http://www.nrk.no/nyheter/blir-med-pa-fredagens-rundbordsamtaler-1.11416283","http://www.nrk.no/nyheter/1.11416283","Blir med på fredagens rundbordsamtaler - NRK Nyheter","Blir med på fredagens rundbordsamtaler
Den ukrainske opposisjonslederen Vitaly Klitschko sier nå ja til å være med på på samtaler med president Viktor Yanukovich, for å finne et kompromiss på konflikten i landet, melder Reuters.","2013-12-13 12:19:37",NULL,"2014-03-27 18:03:41",0,1,1,1,0,"no",66.5556,NULL,0,0,36,1,228,0,0,0,4,NULL,NULL,0,0,0,0,0,"",3,3,0,0,"NA","NA","NA",0,184903,24534,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
85,"http://www.nrk.no/nordnytt/avklarer-bompenger-1.11416112","http://www.nrk.no/nordnytt/1.11416112","Avklarer bompenger - Troms og Finnmark","Avklarer bompenger
I løpet av kort tid skal Stortinget avgjøre om det kan kreves inn bompenger i Langsundforbindelsen. I går sa fylkestinget ja til bygging av både Langsund- og Bjarkøyforbindelsen med oppstart neste år. Bompenger skal bare kreves inn i Karlsøy, og ordfører Hanny Ditlevsen regner med at dette avgjøres raskt","2013-12-13 12:07:52",NULL,"2014-03-27 18:03:43",0,1,1,1,0,"no",48.1026,NULL,0,0,52,3,324,0,0,0,4,NULL,NULL,0,0,0,0,0,"",6,6,0,0,"NRK Troms og Finnmark","NA","NA",0,181178,20195,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
86,"http://www.nrk.no/nordnytt/1.11416112","http://www.nrk.no/nordnytt/1.11416112","Avklarer bompenger - Troms og Finnmark","Avklarer bompenger
I løpet av kort tid skal Stortinget avgjøre om det kan kreves inn bompenger i Langsundforbindelsen. I går sa fylkestinget ja til bygging av både Langsund- og Bjarkøyforbindelsen med oppstart neste år. Bompenger skal bare kreves inn i Karlsøy, og ordfører Hanny Ditlevsen regner med at dette avgjøres raskt","2013-12-13 12:07:52",NULL,"2014-03-27 18:03:45",0,1,1,1,0,"no",48.1026,NULL,0,0,52,3,324,0,0,0,4,NULL,NULL,0,0,0,0,0,"",6,6,0,0,"NRK Troms og Finnmark","NA","NA",0,181178,20195,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
87,"http://www.nrk.no/nordland/sjomatradet-vil-ha-dyrere-laks-1.11416291","http://www.nrk.no/nordland/1.11416291","Sjømatrådet vil ha dyrere laks - Nordland","Sjømatrådet vil ha dyrere laks
I dag koster det over 50 kroner per kilo for laks, men Sjømatrådet vil at det skal bli enda dyrere. Sjef i Sjømatrådet Terje Martinussen sier til Fiskeribladet Fiskaren at de ikke er fornøyd med dagens pris. Han mener mange kunder er villige til å betale mye for laksen og at prisen bør justeres opp til 55 kroner kiloet.","2013-12-13 12:18:06",NULL,"2014-03-27 18:03:46",0,1,1,1,0,"no",35.5128,NULL,0,0,65,3,352,0,0,0,4,NULL,NULL,0,0,0,0,0,"",6,6,0,0,"NRK Nordland","NA","NA",0,181178,20186,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
89,"http://www.nrk.no/nordland/1.11416291","http://www.nrk.no/nordland/1.11416291","Sjømatrådet vil ha dyrere laks - Nordland","Sjømatrådet vil ha dyrere laks
I dag koster det over 50 kroner per kilo for laks, men Sjømatrådet vil at det skal bli enda dyrere. Sjef i Sjømatrådet Terje Martinussen sier til Fiskeribladet Fiskaren at de ikke er fornøyd med dagens pris. Han mener mange kunder er villige til å betale mye for laksen og at prisen bør justeres opp til 55 kroner kiloet.","2013-12-13 12:18:06",NULL,"2014-03-27 18:03:48",0,1,1,1,0,"no",35.5128,NULL,0,0,65,3,352,0,0,0,4,NULL,NULL,0,0,0,0,0,"",6,6,0,0,"NRK Nordland","NA","NA",0,181178,20186,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
91,"http://www.nrk.no/ostlandssendingen/1.11416353","http://www.nrk.no/ostlandssendingen/1.11416353","Stengt mellom Økernrysset og Sinsen - NRK – Østlandssendingen","Stengt mellom Økernrysset og Sinsen
Fram til søndag blir strekningen på Ring 3 mellom Sinsenkrysset og Økernkrysset stengt mellom klokken 21.00 og 05.30. Veien stenges på grunn av arbeid som skal være ferdig mandag morgen.","2013-12-13 12:46:03",NULL,"2014-03-27 18:03:51",0,1,1,1,0,"no",34.6667,NULL,0,0,36,2,222,0,0,0,4,NULL,NULL,0,0,0,0,0,"",6,6,0,0,"NRK Østlandssendingen","NA","NA",0,181178,20388,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
96,"http://www.nrk.no/sport/1.11416017","http://www.nrk.no/sport/1.11416017","Syk Hellner dropper Davos - Sport","Syk Hellner dropper Davos
Marcus Hellner sliter med irriterte og såre luftveier og har bestemt seg for å stå over lørdagens verdenscuprenn i langrenn i Davos. skriver NTB. I Davos var planen at Hellner skulle gå både lørdagens 30 kilometer og søndagens sprint.","2013-12-13 11:47:49",NULL,"2014-03-27 18:03:57",0,1,1,1,0,"no",46.4848,NULL,0,0,44,3,260,0,0,0,4,NULL,NULL,0,0,0,0,0,"",0,0,0,0,"NA","NA","Sport",0,183190,19378,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
97,"http://www.nrk.no/sport/1.11415708","http://www.nrk.no/sport/1.11415708","16-åring med rekord og semibillett - Sport","16-åring med rekord og semibillett
Emilie Næss Olsen (16) imponerte stort på 50 meter butterfly. Hun hadde 6. beste tid med 26.25, noe som er en forbedring av hennes norske juniorrekord med to tiendeler. Lavrans Solli, trolig Norges største medaljehåp, tok seg videre til semifinalen på 50 meter rygg med et nødskrik (19. plass). Monica Johannessen er også klar for EM-semifinale på 50 meter butterfly.","2013-12-13 10:38:57",NULL,"2014-03-27 18:03:59",0,1,1,1,0,"no",39.0588,NULL,0,0,68,4,402,0,0,0,4,NULL,NULL,0,0,0,0,0,"",0,0,0,0,"NA","NA","Sport",0,183190,19378,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
100,"http://www.nrk.no/sorlandet/--iveland-overlever-ikke-1.11416240","http://www.nrk.no/sorlandet/1.11416240","- Iveland overlever ikke - NRK – Sørlandet","- Iveland overlever ikke
Ordføreren i Iveland, Gro Anita Mykjåland, tror kommunen blir slått sammen med en annen kommune, når regjeringen nå skal gå gjennom kommunestrukturen.","2013-12-13 12:08:56",NULL,"2014-03-27 18:04:01",0,1,1,1,0,"no",64.037,NULL,0,0,27,1,175,0,0,0,4,NULL,NULL,0,0,0,0,0,"",9,9,0,0,"NRK Sørlandet","NA","NA",0,181178,21436,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
101,"http://www.nrk.no/sorlandet/arbeidsulykke-i-grimstad-1.11416219","http://www.nrk.no/sorlandet/1.11416219","Arbeidsulykke i Grimstad - NRK – Sørlandet","Arbeidsulykke i Grimstad
En arbeider har falt ned fra en stige under montering av en vifte på et tak i Grimstad. Politiet vet ennå ikke noe om skadeomfang.","2013-12-13 11:57:32",NULL,"2014-03-27 18:06:02",0,1,1,1,0,"no",38.6379,NULL,0,0,29,2,155,0,0,0,4,NULL,NULL,0,0,0,0,0,"",9,9,0,0,"NRK Sørlandet","NA","NA",0,181178,21436,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
102,"http://www.nrk.no/sorlandet/gir-klubbkassa-til-frelsesarmeen-1.11416110","http://www.nrk.no/sorlandet/1.11416110","Gir klubbkassa til Frelsesarmeen - NRK – Sørlandet","Gir klubbkassa til Frelsesarmeen
Fagforening for ledelse og teknikk ved Global Castings i Kristiansand gir hele klubbkassa på nesten 90.000 kroner i julegave til Frelsesarmeen. 154 ansatte mister jobben når jernstøperiet legges ned.","2013-12-13 11:46:57",NULL,"2014-03-27 18:06:04",0,1,1,1,0,"no",52.2941,NULL,0,0,34,2,232,0,0,0,4,NULL,NULL,0,0,0,0,0,"",9,9,0,0,"NRK Sørlandet","NA","NA",0,181178,21436,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
103,"http://www.nrk.no/sorlandet/cultiva-penger-til-17-prosjekter-1.11415476","http://www.nrk.no/sorlandet/1.11415476","Cultiva-penger til 17 prosjekter - NRK – Sørlandet","Cultiva-penger til 17 prosjekter
Etter årets sjette og siste møte i Cultiva Ekspress Kunst deler fondet ut 283.000 kroner.","2013-12-13 10:14:04",NULL,"2014-03-27 18:06:04",0,1,1,1,0,"no",40,NULL,0,1,20,1,122,0,0,0,4,NULL,NULL,0,0,0,0,0,"",9,9,0,0,"NRK Sørlandet","NA","NA",0,181178,21436,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
104,"http://www.nrk.no/sorlandet/1.11416240","http://www.nrk.no/sorlandet/1.11416240","- Iveland overlever ikke - NRK – Sørlandet","- Iveland overlever ikke
Ordføreren i Iveland, Gro Anita Mykjåland, tror kommunen blir slått sammen med en annen kommune, når regjeringen nå skal gå gjennom kommunestrukturen.","2013-12-13 12:08:56",NULL,"2014-03-27 18:06:05",0,1,1,1,0,"no",64.037,NULL,0,0,27,1,175,0,0,0,4,NULL,NULL,0,0,0,0,0,"",9,9,0,0,"NRK Sørlandet","NA","NA",0,181178,21436,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
105,"http://www.nrk.no/sorlandet/1.11416219","http://www.nrk.no/sorlandet/1.11416219","Arbeidsulykke i Grimstad - NRK – Sørlandet","Arbeidsulykke i Grimstad
En arbeider har falt ned fra en stige under montering av en vifte på et tak i Grimstad. Politiet vet ennå ikke noe om skadeomfang.","2013-12-13 11:57:32",NULL,"2014-03-27 18:06:06",0,1,1,1,0,"no",38.6379,NULL,0,0,29,2,155,0,0,0,4,NULL,NULL,0,0,0,0,0,"",9,9,0,0,"NRK Sørlandet","NA","NA",0,181178,21436,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
106,"http://www.nrk.no/sorlandet/1.11416110","http://www.nrk.no/sorlandet/1.11416110","Gir klubbkassa til Frelsesarmeen - NRK – Sørlandet","Gir klubbkassa til Frelsesarmeen
Fagforening for ledelse og teknikk ved Global Castings i Kristiansand gir hele klubbkassa på nesten 90.000 kroner i julegave til Frelsesarmeen. 154 ansatte mister jobben når jernstøperiet legges ned.","2013-12-13 11:46:57",NULL,"2014-03-27 18:06:08",0,1,1,1,0,"no",52.2941,NULL,0,0,34,2,232,0,0,0,4,NULL,NULL,0,0,0,0,0,"",9,9,0,0,"NRK Sørlandet","NA","NA",0,181178,21436,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
109,"http://www.nrk.no/rogaland/frp-frykter-monopol-1.11416121","http://www.nrk.no/rogaland/1.11416121","Frp frykter monopol - NRK – Rogaland","Frp frykter monopol
Fremskrittspartiet frykter monopollignende tilstander i den norske dagligvarebransjen dersom Coop og Rema 1000 får grønt lys til sin innkjøpsavtale fra Konkurransetilsynet. – Det blir nesten et fravær av konkurranse, sier næringspolitisk talsmann Øyvind Korsberg til NRK.","2013-12-13 11:23:17",NULL,"2014-03-27 18:06:11",0,1,1,1,0,"no",52.5,NULL,0,1,40,2,291,0,0,0,4,NULL,NULL,0,0,0,0,0,"",3,3,0,0,"NRK Rogaland","NA","NA",0,181178,20221,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
110,"http://www.nrk.no/rogaland/stipend-til-ostin-ommundsen-1.11415755","http://www.nrk.no/rogaland/1.11415755","Stipend til Østin Ommundsen - NRK – Rogaland","Stipend til Østin Ommundsen
Filmskaper Arild Østin Ommundsen har fått filmmanusstipend fra Stavanger kommune. Stipendet, som er på 50.000 kroner, skal brukes til manusutvikling av den planlagte spillefilmen «Nådeløs».","2013-12-13 11:11:20",NULL,"2014-03-27 18:06:11",0,1,1,1,0,"no",54.2097,NULL,1,0,31,2,217,0,0,0,4,NULL,NULL,0,0,0,0,0,"",3,3,0,0,"NRK Rogaland","NA","NA",0,181178,19823,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
111,"http://www.nrk.no/rogaland/coop-og-rema-1000-inngar-samarbeid-1.11415585","http://www.nrk.no/rogaland/1.11415585","Coop og Rema 1000 inngår samarbeid - NRK – Rogaland","Coop og Rema 1000 inngår samarbeid
De to dagligvarekjedene Coop og Rema 1000 inngår et innkjøpssamarbeid. Dette blir etter det NRK erfarer annonsert på en pressekonferanse klokka 11.","2013-12-13 08:55:05",NULL,"2014-03-27 18:06:12",0,1,1,1,0,"no",35.1897,NULL,0,0,29,2,182,0,0,0,4,NULL,NULL,0,0,0,0,0,"",3,3,0,0,"NRK Rogaland","NA","NA",0,181178,20221,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
113,"http://www.nrk.no/rogaland/1.11416121","http://www.nrk.no/rogaland/1.11416121","Frp frykter monopol - NRK – Rogaland","Frp frykter monopol
Fremskrittspartiet frykter monopollignende tilstander i den norske dagligvarebransjen dersom Coop og Rema 1000 får grønt lys til sin innkjøpsavtale fra Konkurransetilsynet. – Det blir nesten et fravær av konkurranse, sier næringspolitisk talsmann Øyvind Korsberg til NRK.","2013-12-13 11:23:17",NULL,"2014-03-27 18:06:13",0,1,1,1,0,"no",52.5,NULL,0,1,40,2,291,0,0,0,4,NULL,NULL,0,0,0,0,0,"",3,3,0,0,"NRK Rogaland","NA","NA",0,181178,20221,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
114,"http://www.nrk.no/rogaland/1.11415755","http://www.nrk.no/rogaland/1.11415755","Stipend til Østin Ommundsen - NRK – Rogaland","Stipend til Østin Ommundsen
Filmskaper Arild Østin Ommundsen har fått filmmanusstipend fra Stavanger kommune. Stipendet, som er på 50.000 kroner, skal brukes til manusutvikling av den planlagte spillefilmen «Nådeløs».","2013-12-13 11:11:20",NULL,"2014-03-27 18:06:16",0,1,1,1,0,"no",54.2097,NULL,1,0,31,2,217,0,0,0,4,NULL,NULL,0,0,0,0,0,"",3,3,0,0,"NRK Rogaland","NA","NA",0,181178,19823,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
